,id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,rounded_datetime,rain,temperature_2m,apparent_temperature,relativehumidity_2m,cloudcover,windspeed_10m,is_day
42543,463853,7/25/2022,segunda-feira,0:46:00,ES,101.0,14.0,PEDRO CANARIO,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,0,1,1,0,1,2,-18.28229192,-39.95687688,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,25/07/2022 01:00:00,0.0,19.2,20.9,88.0,33.0,5.9,0.0
2254,417197,2/25/2022,sexta-feira,18:50:00,RS,472.0,556.0,URUGUAIANA,Acostamento em desnível,Tombamento,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,3,0,0,0,0,3,0,1,-29.62459094,-56.8751471,SPRF-RS,DEL13-RS,UOP01-DEL13-RS,25/02/2022 19:00:00,0.0,30.3,33.8,60.0,28.0,8.6,1.0
2830,419748,3/10/2022,quinta-feira,16:40:00,BA,324.0,616.8,SALVADOR,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Não Informado,Sim,3,0,0,2,1,0,2,2,-12.89113054,-38.44531417,SPRF-BA,DEL01-BA,UOP01-DEL01-BA,10/03/2022 17:00:00,0.1,26.7,30.1,79.0,40.0,13.2,1.0
3994,424519,4/4/2022,segunda-feira,7:20:00,MS,163.0,486.0,CAMPO GRANDE,Transitar na contramão,Colisão lateral sentido oposto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,1,1,0,2,-20.4336361,-54.54376745,SPRF-MS,DEL01-MS,UOP02-DEL01-MS,04/04/2022 07:00:00,0.0,21.1,23.7,89.0,2.0,6.4,1.0
43079,464702,7/29/2022,sexta-feira,17:00:00,PE,423.0,96.8,GARANHUNS,Ultrapassagem Indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-8.88021822,-36.48651678,SPRF-PE,DEL03-PE,UOP01-DEL03-PE,29/07/2022 17:00:00,0.1,21.0,22.4,81.0,100.0,9.0,1.0
12892,479869,10/10/2022,segunda-feira,13:30:00,MG,262.0,473.0,BOM DESPACHO,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,-19.79019148,-45.18399783,SPRF-MG,DEL08-MG,UOP03-DEL08-MG,10/10/2022 14:00:00,0.0,30.2,29.9,36.0,35.0,13.8,1.0
6477,452398,5/27/2022,sexta-feira,21:30:00,SC,101.0,88.0,BARRA VELHA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,0,0,1,0,0,1,-26.64253985,-48.68950684,SPRF-SC,DEL03-SC,UOP02-DEL03-SC,27/05/2022 22:00:00,0.2,18.8,21.6,96.0,49.0,1.3,0.0
26818,422801,3/26/2022,sábado,8:50:00,PE,232.0,105.0,BEZERROS,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,1,0,0,1,1,-8.25830415,-35.78275595,SPRF-PE,DEL02-PE,UOP02-DEL02PE,26/03/2022 09:00:00,0.1,25.7,27.7,72.0,100.0,14.3,1.0
59270,489280,11/28/2022,segunda-feira,0:00:00,RS,285.0,71.0,BOM JESUS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Não,2,0,1,0,1,0,1,1,-28.641708,-50.516819,SPRF-RS,DEL05-RS,UOP03-DEL05-RS,28/11/2022 00:00:00,0.0,14.2,12.6,90.0,74.0,16.5,0.0
31449,447021,5/1/2022,domingo,2:40:00,PB,230.0,18.3,JOAO PESSOA,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,0,0,1,0,0,1,-7.12686635,-34.8456735,SPRF-PB,DEL01-PB,UOP01-DEL01-PB,01/05/2022 03:00:00,0.0,25.5,28.8,83.0,44.0,12.7,0.0
9752,466282,8/6/2022,sábado,13:10:00,PR,153.0,463.5,UNIAO DA VITORIA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Simples,Curva,Não,3,1,0,0,1,1,0,2,-26.25683855,-51.1672461,SPRF-PR,DEL02-PR,UOP03-DEL02-PR,06/08/2022 13:00:00,1.0,15.1,13.4,69.0,62.0,10.9,1.0
38014,456897,6/20/2022,segunda-feira,11:00:00,ES,262.0,92.5,DOMINGOS MARTINS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-20.37836085,-41.04241992,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,20/06/2022 11:00:00,0.4,18.7,18.9,76.0,86.0,8.5,1.0
16692,497225,11/3/2022,quinta-feira,21:00:00,MA,226.0,504.0,LAJEADO NOVO,Ausência de reação do condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,2,-6.11590771,-46.83067618,SPRF-MA,DEL04-MA,UOP02-DEL04-MA,03/11/2022 21:00:00,0.0,29.1,31.6,55.0,100.0,7.0,0.0
8675,461788,7/15/2022,sexta-feira,11:25:00,PE,101.0,68.0,RECIFE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Viaduto,Sim,2,0,1,0,1,0,1,2,-8.05074296,-34.94580619,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,15/07/2022 11:00:00,0.1,26.5,28.9,76.0,59.0,20.8,1.0
20066,411672,1/28/2022,sexta-feira,19:00:00,SC,280.0,46.2,GUARAMIRIM,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-26.45295055,-48.90788103,SPRF-SC,DEL03-SC,UOP03-DEL03-SC,28/01/2022 19:00:00,0.4,19.6,20.1,92.0,100.0,16.8,1.0
7654,457617,6/23/2022,quinta-feira,18:10:00,MA,135.0,15.7,SAO LUIS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Fatais,Anoitecer,Decrescente,Ignorado,Dupla,Desvio Temporário,Não,4,1,0,2,1,0,2,2,-2.701395,-44.309415,SPRF-MA,DEL01-MA,UOP01-DEL01-MA,23/06/2022 18:00:00,0.0,28.4,31.8,65.0,43.0,6.5,0.0
15048,489366,11/25/2022,sexta-feira,3:30:00,SC,470.0,52.6,BLUMENAU,Ausência de reação do condutor,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Interseção de vias,Não,2,0,0,0,1,1,0,2,-26.862286,-49.093903,SPRF-SC,DEL04-SC,UOP01-DEL04-SC,25/11/2022 04:00:00,0.2,19.1,21.7,94.0,100.0,2.6,0.0
44682,467099,8/10/2022,quarta-feira,8:15:00,MS,60.0,368.2,CAMPO GRANDE,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-20.55262671,-54.66947898,SPRF-MS,DEL01-MS,UOP04-DEL01-MS,10/08/2022 08:00:00,0.0,10.5,8.3,81.0,19.0,10.3,1.0
7686,457733,6/24/2022,sexta-feira,14:30:00,ES,101.0,109.8,SOORETAMA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Desvio Temporário,Não,1,0,0,1,0,0,1,1,-19.0539768,-40.0308224,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,24/06/2022 15:00:00,0.0,27.3,28.8,54.0,62.0,6.9,1.0
55518,483618,10/29/2022,sábado,12:10:00,PE,101.0,59.0,RECIFE,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,-7.97708575,-34.92607318,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,29/10/2022 12:00:00,0.0,29.7,31.1,51.0,85.0,18.7,1.0
28718,442983,4/11/2022,segunda-feira,18:10:00,RJ,393.0,284.0,VOLTA REDONDA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Não Informado,Sim,2,0,1,0,1,0,1,2,-22.481726,-44.06308602,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ,11/04/2022 18:00:00,0.0,24.5,26.6,71.0,3.0,8.8,0.0
1604,413931,2/9/2022,quarta-feira,20:20:00,MG,365.0,1.3,MONTES CLAROS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-16.716154,-43.863327,SPRF-MG,DEL12-MG,UOP01-DEL12-MG,09/02/2022 20:00:00,0.9,22.3,26.5,95.0,94.0,3.4,0.0
30178,445121,4/21/2022,quinta-feira,7:30:00,MG,381.0,843.0,SAO SEBASTIAO DA BELA VISTA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,5,0,1,0,4,0,1,2,-22.1640572,-45.83148577,SPRF-MG,DEL16-MG,UOP01-DEL16-MG,21/04/2022 08:00:00,0.0,17.4,18.8,85.0,20.0,1.8,1.0
49613,474728,9/16/2022,sexta-feira,12:40:00,RJ,101.0,320.0,NITEROI,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Chuva,Múltipla,Interseção de vias,Sim,2,0,0,0,2,0,0,2,-22.86171098,-43.10714015,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,16/09/2022 13:00:00,2.1,18.8,20.0,88.0,100.0,8.2,1.0
36670,454961,6/10/2022,sexta-feira,7:40:00,MG,381.0,828.0,SAO SEBASTIAO DA BELA VISTA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,5,0,2,0,3,0,2,2,-22.12802668,-45.80183626,SPRF-MG,DEL16-MG,UOP01-DEL16-MG,10/06/2022 08:00:00,0.2,16.2,17.5,98.0,73.0,5.2,1.0
17947,407594,1/8/2022,sábado,22:30:00,PR,376.0,597.4,CURITIBA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Não Informado,Sim,3,1,0,0,2,0,0,1,-25.510571,-49.338848,SPRF-PR,DEL01-PR,UOP01-DEL01-PR,08/01/2022 23:00:00,0.0,14.5,13.3,94.0,98.0,15.7,0.0
24153,418595,3/4/2022,sexta-feira,14:00:00,SC,116.0,7.0,MAFRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Interseção de vias,Sim,2,0,1,0,1,0,1,2,-26.15196176,-49.83102416,SPRF-SC,DEL06-SC,UOP01-DEL06-SC,04/03/2022 14:00:00,0.2,26.1,30.0,72.0,64.0,6.0,1.0
10928,471334,8/30/2022,terça-feira,20:45:00,PR,376.0,386.0,IMBAU,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,1,1,1,1,-24.45133953,-50.7581985,SPRF-PR,DEL03-PR,UOP02-DEL03-PR,30/08/2022 21:00:00,0.0,11.2,8.7,77.0,2.0,12.2,0.0
18255,408151,1/11/2022,terça-feira,20:45:00,MS,262.0,760.0,CORUMBA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,1,-19.14528811,-57.62606479,SPRF-MS,DEL03-MS,UOP03-DEL03-MS,11/01/2022 21:00:00,0.0,29.1,33.0,67.0,1.0,8.3,0.0
13647,483259,10/27/2022,quinta-feira,16:05:00,RN,226.0,93.1,TANGARA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Não Informado,Não,3,0,2,0,1,0,2,2,-6.25187946,-35.86695019,SPRF-RN,DEL03-RN,UOP02-DEL03-RN,27/10/2022 16:00:00,0.0,31.5,30.3,38.0,64.0,21.4,1.0
57440,486499,11/13/2022,domingo,4:40:00,RS,285.0,325.2,PASSO FUNDO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-28.268645,-52.667951,SPRF-RS,DEL08-RS,UOP03-DEL08-RS,13/11/2022 05:00:00,0.2,18.6,18.6,90.0,43.0,16.6,0.0
32775,449064,5/11/2022,quarta-feira,7:35:00,PE,101.0,68.0,RECIFE,Condutor deixou de manter distância do veículo da frente,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Não Informado,Sim,1,0,1,0,0,0,1,1,-8.051013,-34.946072,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,11/05/2022 08:00:00,0.4,25.1,28.1,83.0,84.0,13.0,1.0
55726,483881,10/30/2022,domingo,11:10:00,CE,116.0,74.2,CHOROZINHO,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,0,3,0,0,3,-4.35447401,-38.46204702,SPRF-CE,DEL03-CE,UOP02-DEL03-CE,30/10/2022 11:00:00,0.0,32.2,33.0,42.0,51.0,21.6,1.0
19967,411501,1/28/2022,sexta-feira,1:30:00,RS,290.0,107.0,ELDORADO DO SUL,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-30.00212671,-51.30480051,SPRF-RS,DEL02-RS,UOP01-DEL02-RS,28/01/2022 02:00:00,0.0,20.6,21.1,74.0,29.0,9.8,0.0
34610,451855,5/25/2022,quarta-feira,7:19:00,PR,277.0,598.0,CASCAVEL,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-24.98483954,-53.34141439,SPRF-PR,DEL04-PR,UOP01-DEL04-PR,25/05/2022 07:00:00,0.0,13.8,12.5,80.0,8.0,9.8,0.0
23289,417269,2/26/2022,sábado,4:00:00,MG,40.0,614.0,CONGONHAS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,2,2,0,0,0,0,0,1,-20.53371092,-43.82233858,SPRF-MG,DEL05-MG,UOP02-DEL05-MG,26/02/2022 04:00:00,0.0,16.6,17.9,97.0,10.0,4.7,0.0
23202,417148,2/25/2022,sexta-feira,11:30:00,RO,364.0,514.9,ARIQUEMES,Conversão proibida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,2,0,1,0,0,1,1,2,-9.926063,-63.055035,SPRF-RO,DEL03-RO,UOP01-DEL03-RO,25/02/2022 12:00:00,0.5,26.7,32.1,87.0,89.0,6.5,1.0
46152,469424,8/21/2022,domingo,1:50:00,MG,262.0,716.5,PERDIZES,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-19.61225987,-47.19634602,SPRF-MG,DEL08-MG,UOP01-DEL08-MG,21/08/2022 02:00:00,0.0,14.5,12.0,67.0,1.0,14.5,0.0
39493,459160,7/1/2022,sexta-feira,16:30:00,RJ,40.0,111.0,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,-22.691868,-43.287453,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ,01/07/2022 17:00:00,0.0,21.3,21.6,75.0,0.0,13.7,1.0
63516,495714,12/27/2022,terça-feira,20:00:00,RJ,101.0,332.0,RIO DE JANEIRO,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,-22.87133305,-43.20407695,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,27/12/2022 20:00:00,0.0,25.9,31.0,91.0,50.0,7.9,0.0
37688,456452,6/18/2022,sábado,1:30:00,MT,,,VARZEA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Fatais,Plena Noite,Não Informado,Chuva,Dupla,Não Informado,Sim,2,1,0,0,1,0,0,2,-15.6425849,-56.16227031,SPRF-MT,DEL01-MT,UOP02-DEL01-MT,18/06/2022 02:00:00,0.1,22.1,23.8,91.0,100.0,16.8,0.0
44900,467454,8/12/2022,sexta-feira,6:00:00,SP,116.0,223.0,GUARULHOS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-23.47559815,-46.5246609,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,12/08/2022 06:00:00,0.0,12.0,11.2,96.0,91.0,8.7,0.0
24806,419588,3/9/2022,quarta-feira,18:10:00,MS,163.0,482.3,CAMPO GRANDE,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,3,0,2,0,0,1,2,2,-20.46271123,-54.55411122,SPRF-MS,DEL01-MS,UOP02-DEL01-MS,09/03/2022 18:00:00,0.1,29.1,32.1,57.0,41.0,4.8,1.0
47333,471196,8/30/2022,terça-feira,6:30:00,MS,163.0,485.0,CAMPO GRANDE,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,2,0,0,0,2,0,0,2,-20.44233707,-54.54201834,SPRF-MS,DEL01-MS,UOP02-DEL01-MS,30/08/2022 07:00:00,0.0,15.8,12.4,63.0,31.0,21.3,1.0
1247,412370,2/1/2022,terça-feira,18:35:00,PR,277.0,593.4,CASCAVEL,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Dupla,Interseção de vias,Sim,3,1,0,0,1,1,0,1,-24.98082053,-53.48254989,SPRF-PR,DEL04-PR,UOP01-DEL04-PR,01/02/2022 19:00:00,0.0,26.5,28.9,62.0,14.0,5.6,1.0
48487,473005,9/7/2022,quarta-feira,18:15:00,MG,262.0,31.6,REDUTO,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Desvio Temporário,Não,5,1,1,0,3,0,1,1,-20.2532742,-41.992629,SPRF-MG,DEL06-MG,UOP03-DEL06-MG,07/09/2022 18:00:00,0.0,19.8,18.1,50.0,63.0,9.8,0.0
36872,455257,6/11/2022,sábado,18:45:00,SC,101.0,329.4,TUBARAO,Manobra de mudança de faixa,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,1,1,1,2,-28.453948,-48.977893,SPRF-SC,DEL02-SC,UOP01-DEL02-SC,11/06/2022 19:00:00,0.0,13.2,10.4,55.0,0.0,9.7,0.0
53289,480414,10/13/2022,quinta-feira,14:40:00,RS,470.0,158.0,NOVA PRATA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Rotatória,Não,3,0,1,0,2,0,1,2,-28.80586721,-51.60682934,SPRF-RS,DEL06-RS,UOP02-DEL06-RS,13/10/2022 15:00:00,0.0,22.5,21.2,51.0,42.0,12.6,1.0
41504,462231,7/17/2022,domingo,15:15:00,SC,101.0,253.9,PAULO LOPES,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,1,-27.97671014,-48.6794669,SPRF-SC,DEL02-SC,UOP03-DEL02-SC,17/07/2022 15:00:00,0.0,16.8,14.0,66.0,31.0,19.8,1.0
53663,480961,10/16/2022,domingo,5:00:00,SP,116.0,210.1,GUARULHOS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,2,0,0,0,2,1,-23.42870023,-46.41085991,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,16/10/2022 05:00:00,0.0,15.6,15.8,94.0,50.0,9.3,0.0
39605,459330,7/2/2022,sábado,21:15:00,BA,116.0,765.0,POCOES,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Nevoeiro/Neblina,Simples,Curva,Não,1,0,0,0,1,0,0,1,-14.52270968,-40.3754883,SPRF-BA,DEL08-BA,UOP02-DEL08-BA,02/07/2022 21:00:00,0.0,17.0,17.1,94.0,90.0,13.7,0.0
57158,486090,9/5/2022,segunda-feira,22:00:00,PI,316.0,241.0,INHUMA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,5,0,0,1,4,0,1,2,-6.66104611,-41.71767496,SPRF-PI,DEL04-PI,UOP02-DEL04-PI,05/09/2022 22:00:00,0.0,28.0,25.3,36.0,5.0,22.0,0.0
16632,496212,12/30/2022,sexta-feira,10:00:00,RJ,101.0,218.0,SILVA JARDIM,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,4,0,1,0,3,0,1,2,-22.50788881,-42.30025408,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,30/12/2022 10:00:00,0.5,24.9,28.1,86.0,86.0,13.0,1.0
11952,475791,9/21/2022,quarta-feira,13:25:00,MA,222.0,662.0,ACAILANDIA,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-4.90282037,-47.40045409,SPRF-MA,DEL04-MA,UOP03-DEL04-MA,21/09/2022 13:00:00,0.0,33.5,36.1,39.0,20.0,13.6,1.0
54884,482674,10/24/2022,segunda-feira,10:30:00,SC,470.0,139.0,RIO DO SUL,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,1,-27.217564,-49.65461,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,24/10/2022 11:00:00,0.0,22.5,24.4,63.0,79.0,3.4,1.0
28532,442678,4/10/2022,domingo,19:30:00,RS,285.0,99.0,MONTE ALEGRE DOS CAMPOS,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,0,0,1,2,1,1,1,-28.517134,-50.829147,SPRF-RS,DEL05-RS,UOP03-DEL05-RS,10/04/2022 20:00:00,0.0,18.3,19.3,83.0,59.0,5.6,0.0
37584,456308,6/17/2022,sexta-feira,4:45:00,RJ,465.0,16.9,NOVA IGUACU,Ausência de reação do condutor,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,-22.815538,-43.624565,SPRF-RJ,DEL01-RJ,UOP04-DEL01-RJ,17/06/2022 05:00:00,0.0,12.0,10.8,94.0,0.0,10.4,0.0
56914,485689,11/9/2022,quarta-feira,10:00:00,PR,376.0,340.8,ORTIGUEIRA,Velocidade Incompatível,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,1,0,1,0,1,2,-24.172815,-50.966601,SPRF-PR,DEL07-PR,UOP02-DEL07-PR,09/11/2022 10:00:00,0.0,21.7,23.7,55.0,0.0,4.0,1.0
44264,466466,8/7/2022,domingo,6:50:00,PR,376.0,170.1,MARINGA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,1,2,1,0,3,2,-23.40536429,-51.99417114,SPRF-PR,DEL09-PR,UOP01-DEL09-PR,07/08/2022 07:00:00,0.0,17.8,18.2,77.0,63.0,5.4,1.0
59749,490024,12/1/2022,quinta-feira,12:05:00,RS,285.0,310.5,PASSO FUNDO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,5,1,0,1,0,3,1,2,-28.238476,-52.533096,SPRF-RS,DEL08-RS,UOP03-DEL08-RS,01/12/2022 12:00:00,0.1,26.9,30.1,56.0,19.0,10.5,1.0
61972,493445,12/17/2022,sábado,17:10:00,PE,101.0,63.0,RECIFE,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,5,0,0,0,4,1,0,2,-8.00800604,-34.93756535,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,17/12/2022 17:00:00,0.0,27.6,29.5,64.0,82.0,14.8,1.0
13967,484785,10/27/2022,quinta-feira,18:30:00,PE,101.0,72.0,RECIFE,Manobra de mudança de faixa,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,0,0,1,0,0,1,-8.08493106,-34.9450639,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,27/10/2022 19:00:00,0.0,26.1,28.8,74.0,1.0,11.9,0.0
52965,479923,10/10/2022,segunda-feira,17:30:00,PR,116.0,207.9,RIO NEGRO,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Reta,Sim,3,0,1,0,1,1,1,1,-26.07663048,-49.76464391,SPRF-SC,DEL06-SC,UOP01-DEL06-SC,10/10/2022 18:00:00,0.0,12.8,10.7,88.0,100.0,16.3,1.0
44614,466990,8/9/2022,terça-feira,18:00:00,PR,369.0,178.8,ARAPONGAS,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Não Informado,Sim,5,0,1,0,4,0,1,2,-23.36161,-51.399712,SPRF-PR,DEL07-PR,UOP01-DEL07-PR,09/08/2022 18:00:00,0.7,15.0,14.2,97.0,100.0,15.5,1.0
