,id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,rounded_datetime,rain,temperature_2m,apparent_temperature,relativehumidity_2m,cloudcover,windspeed_10m,is_day
19765,411073,1/25/2022,terça-feira,16:20:00,ES,259.0,46.4,COLATINA,Chuva,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,3,0,3,0,0,0,3,2,-19.5315965,-40.58047635,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,25/01/2022 16:00:00,0.4,26.3,28.6,72.0,47.0,14.1,1.0
19929,411431,1/27/2022,quinta-feira,16:30:00,CE,222.0,27.9,CAUCAIA,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,2,0,2,0,0,0,2,1,-3.72045534,-38.79404612,SPRF-CE,DEL01-CE,UOP01-DEL01-CE,27/01/2022 17:00:00,1.0,24.4,27.4,85.0,100.0,11.5,1.0
19945,411460,1/27/2022,quinta-feira,17:45:00,PB,361.0,55.0,CATINGUEIRA,Chuva,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Não,5,0,3,0,2,0,3,2,-7.167567,-37.69489,SPRF-PB,DEL03-PB,UOP01-DEL03-PB,27/01/2022 18:00:00,1.0,25.7,28.5,80.0,89.0,14.8,0.0
19963,411493,1/27/2022,quinta-feira,23:30:00,GO,60.0,109.6,GOIANAPOLIS,Chuva,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,5,0,4,0,1,0,4,1,-16.4478,-49.0224,SPRF-GO,DEL01-GO,UOP01-DEL01-GO,28/01/2022 00:00:00,0.9,19.0,20.8,95.0,54.0,9.0,0.0
20023,411598,1/28/2022,sexta-feira,11:15:00,MT,364.0,338.0,SANTO ANTONIO DO LEVERGER,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-15.83561357,-55.47671408,SPRF-MT,DEL05-MT,UOP02-DEL05-MT,28/01/2022 11:00:00,0.1,25.5,28.5,73.0,81.0,8.7,1.0
20024,411600,1/28/2022,sexta-feira,11:06:00,SC,282.0,262.0,SAO JOSE DO CERRITO,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,2,0,1,1,-27.631268,-50.605614,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,28/01/2022 11:00:00,0.3,15.7,15.7,89.0,100.0,9.0,1.0
20043,411638,1/28/2022,sexta-feira,16:30:00,SC,101.0,39.0,JOINVILLE,Chuva,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-26.2628107,-48.90192257,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,28/01/2022 17:00:00,1.1,19.2,19.5,94.0,100.0,18.7,1.0
20052,411653,1/28/2022,sexta-feira,17:30:00,MT,364.0,567.0,NOBRES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Curva,Não,3,0,1,0,2,0,1,1,-14.75243128,-56.33419077,SPRF-MT,DEL01-MT,UOP01-DEL01-MT,28/01/2022 18:00:00,3.9,26.9,30.7,77.0,79.0,9.5,1.0
20058,411659,1/28/2022,sexta-feira,17:30:00,SP,116.0,567.0,BARRA DO TURVO,Chuva,Colisão com objeto,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Curva,Não,1,0,0,1,0,0,1,1,-25.0475499,-48.55355172,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,28/01/2022 18:00:00,1.3,17.8,19.1,99.0,100.0,10.7,1.0
20152,411803,1/29/2022,sábado,12:45:00,SP,381.0,61.0,MAIRIPORA,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,-23.29011611,-46.5800681,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,29/01/2022 13:00:00,3.0,21.0,22.8,91.0,100.0,12.8,1.0
20155,411806,1/29/2022,sábado,15:30:00,MG,40.0,521.0,CONTAGEM,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,0,2,0,0,2,1,-19.85651501,-44.07213222,SPRF-MG,DEL01-MG,UOP02-DEL01-MG,29/01/2022 16:00:00,1.0,24.8,26.5,70.0,80.0,13.7,1.0
20158,411810,1/29/2022,sábado,16:25:00,MG,40.0,463.0,SETE LAGOAS,Chuva,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,4,0,2,0,2,0,2,2,-19.42224803,-44.33870213,SPRF-MG,DEL02-MG,UOP01-DEL02-MG,29/01/2022 16:00:00,1.7,27.1,29.0,63.0,63.0,13.2,1.0
20163,411819,1/29/2022,sábado,14:20:00,SP,116.0,512.0,CAJATI,Chuva,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,4,0,0,0,4,0,0,1,-24.84304306,-48.22027915,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,29/01/2022 14:00:00,3.8,20.4,23.7,98.0,100.0,4.1,1.0
20173,411832,1/29/2022,sábado,17:00:00,SP,116.0,342.0,MIRACATU,Chuva,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Chuva,Múltipla,Curva,Não,2,0,0,0,1,1,0,2,-24.01625202,-47.16797896,SPRF-SP,DEL04-SP,UOP02-DEL04-SP,29/01/2022 17:00:00,1.6,19.3,22.1,99.0,100.0,4.0,1.0
20243,411935,1/30/2022,domingo,8:50:00,SP,116.0,219.0,GUARULHOS,Chuva,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-23.46143954,-46.48885316,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,30/01/2022 09:00:00,9.4,20.3,22.5,93.0,100.0,8.7,1.0
20253,411945,1/30/2022,domingo,9:40:00,SP,381.0,68.0,MAIRIPORA,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Curva,Não,4,0,2,0,2,0,2,1,-23.34043796,-46.57433588,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,30/01/2022 10:00:00,12.5,20.0,21.2,96.0,100.0,16.1,1.0
20263,411958,1/30/2022,domingo,12:50:00,SP,116.0,345.3,MIRACATU,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-24.03551364,-47.18593225,SPRF-SP,DEL04-SP,UOP02-DEL04-SP,30/01/2022 13:00:00,0.5,22.5,25.3,83.0,100.0,5.2,1.0
20288,411994,1/30/2022,domingo,16:20:00,MT,158.0,711.6,BARRA DO GARCAS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,2,0,1,0,0,1,1,1,-15.26231599,-52.1842181,SPRF-MT,DEL07-MT,UOP01-DEL07-MT,30/01/2022 16:00:00,0.8,25.9,27.9,76.0,100.0,17.5,1.0
20309,412020,1/30/2022,domingo,19:30:00,RJ,40.0,51.0,PETROPOLIS,Chuva,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-22.32705315,-43.13253559,SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,30/01/2022 20:00:00,0.0,22.7,26.8,92.0,94.0,3.7,0.0
20310,412022,1/30/2022,domingo,19:30:00,RN,406.0,169.0,SAO GONCALO DO AMARANTE,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-5.75570118,-35.30728507,SPRF-RN,DEL02-RN,UOP01-DEL02-RN,30/01/2022 20:00:00,0.1,26.4,28.6,81.0,41.0,22.2,0.0
20322,412039,1/30/2022,domingo,20:20:00,SP,116.0,21.4,LAVRINHAS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Não,4,0,3,0,1,0,3,1,-22.57651319,-44.87315394,SPRF-SP,DEL08-SP,UOP02-DEL08-SP,30/01/2022 20:00:00,0.7,22.0,25.1,90.0,92.0,5.8,0.0
20330,412050,1/30/2022,domingo,20:00:00,MT,174.0,285.0,PONTES E LACERDA,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,2,0,2,0,0,0,2,1,-15.2601158,-59.30416476,SPRF-MT,DEL04-MT,UOP01-DEL04-MT,30/01/2022 20:00:00,1.3,23.5,28.0,100.0,92.0,8.3,0.0
20338,412059,1/30/2022,domingo,22:00:00,RJ,40.0,112.0,DUQUE DE CAXIAS,Chuva,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Múltipla,Reta,Não,2,0,0,1,1,0,1,1,-22.7004454,-43.29014851,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ,30/01/2022 22:00:00,0.0,24.5,28.8,96.0,100.0,11.0,0.0
20355,412086,1/31/2022,segunda-feira,0:50:00,PR,376.0,657.0,TIJUCAS DO SUL,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-25.85232468,-49.03032776,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,31/01/2022 01:00:00,0.0,17.4,18.7,93.0,100.0,6.4,0.0
20375,412114,1/31/2022,segunda-feira,6:00:00,MG,381.0,525.2,BRUMADINHO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,-20.16710798,-44.33422398,SPRF-MG,DEL04-MG,UOP03-DEL04-MG,31/01/2022 06:00:00,0.0,19.3,21.7,94.0,63.0,4.9,1.0
20390,412137,1/31/2022,segunda-feira,9:45:00,SP,116.0,89.1,PINDAMONHANGABA,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Interseção de vias,Não,1,0,1,0,0,0,1,1,-22.93930884,-45.37874708,SPRF-SP,DEL08-SP,UOP01-DEL08-SP,31/01/2022 10:00:00,2.5,21.6,24.4,91.0,93.0,7.6,1.0
20405,412158,1/31/2022,segunda-feira,12:25:00,RJ,101.0,525.0,ANGRA DOS REIS,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2,0,1,0,1,0,1,2,-23.00539889,-44.48448504,SPRF-RJ,DEL03-RJ,UOP01-DEL03-RJ,31/01/2022 12:00:00,2.3,26.3,31.5,87.0,97.0,6.9,1.0
20420,412192,1/31/2022,segunda-feira,15:00:00,MG,40.0,716.0,BARBACENA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,2,0,2,0,0,0,2,1,-21.25153502,-43.66402206,SPRF-MG,DEL05-MG,UOP01-DEL05-MG,31/01/2022 15:00:00,0.9,21.8,23.2,87.0,95.0,15.6,1.0
20423,412197,1/31/2022,segunda-feira,12:35:00,MG,40.0,644.4,CRISTIANO OTONI,Chuva,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,5,2,2,1,0,0,3,2,-20.78065,-43.811659,SPRF-MG,DEL05-MG,UOP02-DEL05-MG,31/01/2022 13:00:00,0.4,24.3,26.0,72.0,89.0,15.3,1.0
20441,412228,1/31/2022,segunda-feira,18:25:00,MT,163.0,13.0,ITIQUIRA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-17.40545107,-54.7567202,SPRF-MT,DEL02-MT,UOP01-DEL02-MT,31/01/2022 18:00:00,1.3,22.4,25.4,93.0,100.0,9.5,1.0
20511,412363,2/1/2022,terça-feira,18:10:00,RJ,101.0,429.0,MANGARATIBA,Chuva,Capotamento,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-22.935335,-44.0004,SPRF-RJ,DEL03-RJ,UOP02-DEL03-RJ,01/02/2022 18:00:00,0.3,26.5,31.6,84.0,98.0,4.6,1.0
20513,412366,2/1/2022,terça-feira,15:30:00,MG,381.0,810.0,CAREACU,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-22.04560399,-45.68921401,SPRF-MG,DEL16-MG,UOP02-DEL16-MG,01/02/2022 16:00:00,0.9,21.9,24.6,90.0,99.0,8.0,1.0
20571,412477,2/2/2022,quarta-feira,14:00:00,MG,381.0,839.0,SAO SEBASTIAO DA BELA VISTA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-22.15745951,-45.82672656,SPRF-MG,DEL16-MG,UOP01-DEL16-MG,02/02/2022 14:00:00,0.4,22.8,25.9,83.0,100.0,4.3,1.0
20574,412491,2/2/2022,quarta-feira,15:00:00,MG,381.0,895.0,CAMBUI,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,4,0,3,0,1,0,3,1,-22.62324893,-46.07503911,SPRF-MG,DEL16-MG,UOP03-DEL16-MG,02/02/2022 15:00:00,0.7,22.8,26.3,88.0,100.0,4.3,1.0
20629,412581,2/3/2022,quinta-feira,6:15:00,RJ,101.0,84.0,CAMPOS DOS GOYTACAZES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-21.82137091,-41.47023906,SPRF-RJ,DEL08-RJ,UOP02-DEL08-RJ,03/02/2022 06:00:00,0.1,23.3,28.1,96.0,100.0,3.6,1.0
20678,412667,2/3/2022,quinta-feira,13:45:00,MG,381.0,529.9,RIO MANSO,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,-20.16619722,-44.36914378,SPRF-MG,DEL04-MG,UOP03-DEL04-MG,03/02/2022 14:00:00,1.4,23.7,26.6,79.0,82.0,6.2,1.0
20685,412684,2/3/2022,quinta-feira,16:30:00,MG,381.0,700.5,LAVRAS,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,2,0,1,0,1,0,1,1,-21.286361,-45.1412,SPRF-MG,DEL04-MG,UOP02-DEL04-MG,03/02/2022 17:00:00,0.0,23.6,26.5,73.0,67.0,1.1,1.0
20718,412741,2/4/2022,sexta-feira,3:25:00,RS,116.0,526.0,PELOTAS,Chuva,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Sim,1,0,1,0,0,0,1,1,-31.74307729,-52.39966642,SPRF-RS,DEL07-RS,UOP01-DEL07-RS,04/02/2022 03:00:00,0.0,25.6,28.2,73.0,68.0,10.5,0.0
20791,412851,2/4/2022,sexta-feira,16:20:00,PR,116.0,38.0,CAMPINA GRANDE DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,4,0,4,0,0,0,4,1,-25.14802509,-48.85922071,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,04/02/2022 16:00:00,2.2,24.0,27.6,86.0,100.0,7.0,1.0
20817,412900,2/4/2022,sexta-feira,7:50:00,PR,376.0,300.0,MAUA DA SERRA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-23.935168,-51.161588,SPRF-PR,DEL07-PR,UOP02-DEL07-PR,04/02/2022 08:00:00,0.6,19.2,21.3,100.0,100.0,9.0,1.0
20819,412902,2/4/2022,sexta-feira,13:00:00,SC,282.0,620.0,IRACEMINHA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-26.799355,-53.308002,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,04/02/2022 13:00:00,0.4,23.0,26.1,90.0,100.0,10.7,1.0
20848,412952,2/5/2022,sábado,2:45:00,PR,277.0,729.0,FOZ DO IGUACU,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-25.50749887,-54.58379896,SPRF-PR,DEL05-PR,UOP03-DEL05-PR,05/02/2022 03:00:00,0.8,24.2,28.3,96.0,100.0,11.7,0.0
20959,413132,2/5/2022,sábado,22:00:00,MG,40.0,700.0,BARBACENA,Chuva,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Não Informado,Não,1,0,0,1,0,0,1,1,-21.17760699,-43.75627477,SPRF-MG,DEL05-MG,UOP02-DEL05-MG,05/02/2022 22:00:00,2.0,19.5,22.4,97.0,81.0,2.5,0.0
21005,413195,2/6/2022,domingo,6:20:00,MG,251.0,506.0,FRANCISCO SA,Chuva,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Curva,Não,2,0,1,0,1,0,1,1,-16.61894941,-43.6887828,SPRF-MG,DEL12-MG,UOP01-DEL12-MG,06/02/2022 06:00:00,0.3,21.1,24.9,97.0,98.0,2.4,1.0
21007,413200,2/6/2022,domingo,4:40:00,PB,230.0,470.0,SOUSA,Chuva,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Simples,Reta,Não,2,0,0,1,0,1,1,2,-6.791397,-38.287836,SPRF-PB,DEL03-PB,UOP03-DEL03-PB,06/02/2022 05:00:00,0.0,23.4,26.8,87.0,91.0,6.8,0.0
21089,413317,2/6/2022,domingo,19:29:00,MG,146.0,471.0,BOTELHOS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,4,0,2,2,0,0,4,1,-21.69616833,-46.42755076,SPRF-MG,DEL09-MG,UOP01-DEL09-MG,06/02/2022 19:00:00,1.1,20.8,24.3,94.0,90.0,2.2,0.0
21154,413415,2/7/2022,segunda-feira,7:10:00,MG,381.0,531.1,ITATIAIUCU,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,4,0,2,0,2,0,2,1,-20.18182886,-44.37895835,SPRF-MG,DEL04-MG,UOP03-DEL04-MG,07/02/2022 07:00:00,0.3,19.9,22.7,97.0,100.0,5.6,1.0
21189,413471,2/7/2022,segunda-feira,9:13:00,SP,116.0,567.0,BARRA DO TURVO,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,2,0,2,0,0,0,2,1,-25.0475499,-48.55355172,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,07/02/2022 09:00:00,0.2,21.3,23.6,87.0,100.0,7.8,1.0
21229,413542,2/7/2022,segunda-feira,16:00:00,SP,116.0,70.1,APARECIDA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-22.84852898,-45.22705084,SPRF-SP,DEL08-SP,UOP01-DEL08-SP,07/02/2022 16:00:00,0.8,23.2,26.5,85.0,100.0,5.9,1.0
21250,413574,2/7/2022,segunda-feira,17:55:00,MG,116.0,717.5,MURIAE,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,2,0,1,0,1,0,1,1,-21.22052105,-42.39401174,SPRF-MG,DEL07-MG,UOP02-DEL07-MG,07/02/2022 18:00:00,0.3,24.5,29.4,91.0,52.0,3.5,1.0
21294,413656,2/8/2022,terça-feira,9:50:00,MG,40.0,641.1,CONSELHEIRO LAFAIETE,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,-20.754945,-43.804979,SPRF-MG,DEL05-MG,UOP02-DEL05-MG,08/02/2022 10:00:00,0.3,20.6,23.4,93.0,100.0,5.9,1.0
21310,413685,2/8/2022,terça-feira,6:30:00,MT,163.0,542.7,DIAMANTINO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,5,0,1,4,0,0,5,1,-14.37039023,-56.13386022,SPRF-MT,DEL01-MT,UOP01-DEL01-MT,08/02/2022 07:00:00,1.6,21.2,25.2,98.0,100.0,2.6,1.0
21332,413728,2/8/2022,terça-feira,16:26:00,RJ,101.0,171.0,MACAE,Chuva,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,6,0,0,6,0,0,6,2,-22.367083,-41.939262,SPRF-RJ,DEL08-RJ,UOP04-DEL08-RJ,08/02/2022 16:00:00,0.7,24.4,27.4,91.0,100.0,15.6,1.0
21353,413759,2/8/2022,terça-feira,20:45:00,RJ,101.0,408.0,ITAGUAI,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,1,-22.88087914,-43.82441392,SPRF-RJ,DEL01-RJ,UOP04-DEL01-RJ,08/02/2022 21:00:00,0.2,22.2,25.3,88.0,81.0,5.8,0.0
21452,413962,2/9/2022,quarta-feira,19:50:00,MG,40.0,29.5,PARACATU,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-17.14892389,-46.94276491,SPRF-MG,DEL14-MG,UOP01-DEL14-MG,09/02/2022 20:00:00,0.0,21.4,23.8,86.0,95.0,6.1,0.0
21491,414047,1/1/2022,sábado,5:00:00,PA,10.0,49.8,ULIANOPOLIS,Chuva,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Não Informado,Não,1,1,0,0,0,0,0,1,-4.01928001,-47.54442267,SPRF-PA,DEL02-PA,UOP02-DEL02-PA,01/01/2022 05:00:00,0.4,22.5,27.0,99.0,84.0,4.0,0.0
21524,414107,2/10/2022,quinta-feira,16:40:00,MG,50.0,189.0,UBERABA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-19.84851283,-47.87469974,SPRF-MG,DEL13-MG,UOP01-DEL13-MG,10/02/2022 17:00:00,2.1,24.7,28.8,81.0,75.0,3.1,1.0
21731,414477,2/12/2022,sábado,12:10:00,ES,262.0,57.0,MARECHAL FLORIANO,Chuva,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,5,0,2,3,0,0,5,2,-20.4167455,-40.76201981,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,12/02/2022 12:00:00,0.7,21.0,24.0,88.0,100.0,1.9,1.0
21737,414486,2/12/2022,sábado,13:00:00,MG,40.0,493.0,ESMERALDAS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-19.64620694,-44.20301977,SPRF-MG,DEL02-MG,UOP01-DEL02-MG,12/02/2022 13:00:00,0.6,20.8,22.8,86.0,100.0,6.9,1.0
21749,414509,2/12/2022,sábado,14:20:00,MG,381.0,531.4,ITATIAIUCU,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,-20.16311277,-44.35878985,SPRF-MG,DEL04-MG,UOP03-DEL04-MG,12/02/2022 14:00:00,1.6,23.0,25.9,87.0,100.0,9.4,1.0
21856,414677,2/13/2022,domingo,4:15:00,RJ,116.0,63.0,TERESOPOLIS,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-22.26074391,-42.92305911,SPRF-RJ,DEL04-RJ,UOP01-DEL04-RJ,13/02/2022 04:00:00,0.0,18.9,21.3,97.0,86.0,4.5,0.0
21922,414784,2/13/2022,domingo,17:45:00,ES,101.0,207.4,IBIRACU,Chuva,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Múltipla,Reta,Não,4,0,2,0,2,0,2,2,-19.77204724,-40.37105854,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,13/02/2022 18:00:00,0.0,25.0,28.7,85.0,56.0,9.6,1.0
21931,414797,2/13/2022,domingo,18:40:00,BA,242.0,865.0,BARREIRAS,Chuva,Colisão frontal,Com Vítimas Fatais,Anoitecer,Crescente,Chuva,Simples,Reta,Não,5,1,2,1,0,1,3,2,-12.08907401,-45.424536,SPRF-BA,DEL10-BA,UOP01-DEL10-BA,13/02/2022 19:00:00,2.0,22.0,25.7,92.0,100.0,3.4,0.0
21933,414799,2/13/2022,domingo,18:40:00,GO,60.0,379.0,RIO VERDE,Chuva,Saída de leito carroçável,Sem Vítimas,Anoitecer,Decrescente,Chuva,Dupla,Curva,Sim,1,0,0,0,0,1,0,1,-17.7564,-50.8793,SPRF-GO,DEL04-GO,UOP01-DEL04-GO,13/02/2022 19:00:00,0.1,25.8,29.2,68.0,74.0,1.8,0.0
21974,414881,2/14/2022,segunda-feira,4:15:00,RJ,116.0,317.4,ITATIAIA,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-22.46708478,-44.50067002,SPRF-RJ,DEL07-RJ,UOP02-DEL07-RJ,14/02/2022 04:00:00,0.0,21.2,24.1,91.0,13.0,6.0,0.0
22082,415068,2/15/2022,terça-feira,7:30:00,MG,381.0,365.0,SAO GONCALO DO RIO ABAIXO,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,4,0,1,0,3,0,1,1,-19.854651,-43.261071,SPRF-MG,DEL03-MG,UOP01-DEL03-MG,15/02/2022 08:00:00,0.0,23.1,26.9,86.0,99.0,2.8,1.0
22107,415127,2/15/2022,terça-feira,13:30:00,RO,364.0,14.0,VILHENA,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-12.73898138,-60.13911417,SPRF-RO,DEL04-RO,UOP01-DEL04-RO,15/02/2022 14:00:00,6.3,24.8,28.6,83.0,100.0,11.4,1.0
22133,415176,2/15/2022,terça-feira,19:10:00,MT,364.0,234.0,RONDONOPOLIS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-16.23115894,-54.78177125,SPRF-MT,DEL02-MT,UOP01-DEL02-MT,15/02/2022 19:00:00,0.4,27.4,32.0,72.0,97.0,1.9,1.0
